1_ortho	4_cgram	11_infover	5_genre
congelait	VER	ind:imp:3s;	na
congela	VER	ind:pas:3s;	na
moisit	VER	ind:pre:3s;ind:pas:3s;	na
moisissez	VER	imp:pre:2p;ind:pre:2p;	na
moisissent	VER	ind:pre:3p;	na
moisisse	VER	sub:pre:1s;sub:pre:3s;	na
moisissant	VER	par:pre;	na
moisissais	VER	ind:imp:1s;	na
moisissaient	VER	ind:imp:3p;	na
moisis	VER	ind:pre:1s;par:pas;	m
moisiront	VER	ind:fut:3p;	na
moisirez	VER	ind:fut:2p;	na
moisiras	VER	ind:fut:2s;	na
moisirait	VER	cnd:pre:3s;	na
moisirais	VER	cnd:pre:1s;	na
congelez	VER	imp:pre:2p;ind:pre:2p;	na
moisissait	VER	ind:imp:3s;	na
fracassant	VER	par:pre;	na
congelé	VER	par:pas;	m
fracassent	VER	ind:pre:3p;	na
congelée	VER	par:pas;	f
fracasse	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
fracassez	VER	imp:pre:2p;	na
congelons	VER	ind:pre:1p;	na
fracasserait	VER	cnd:pre:3s;	na
fracasser	VER	inf;	na
fracassera	VER	ind:fut:3s;	na
résignais	VER	ind:imp:1s;	na
résigné	VER	par:pas;	m
vétérans	NOM	na	m
réglés	ADJ	na	m
réglées	ADJ	na	f
réglée	ADJ	na	f
réglé	ADJ	na	m
vétéran	NOM	na	m
résignait	VER	ind:imp:3s;	na
confirmés	ADJ	na	m
normales	NOM	na	f
résignant	VER	par:pre;	na
résignassent	VER	sub:imp:3p;	na
résigne	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
résignent	VER	ind:pre:3p;	na
consulat	NOM	na	m
résigner	VER	inf;	na
résignera	VER	ind:fut:3s;	na
résignerais	VER	cnd:pre:1s;	na
consulats	NOM	na	m
résignerait	VER	cnd:pre:3s;	na
résignât	VER	sub:imp:3s;	na
normale	NOM	na	f
résignions	VER	ind:imp:1p;	na
doublures	NOM	na	f
résignés	VER	par:pas;	m
résigneront	VER	ind:fut:3p;	na
bises	NOM	na	f
confirmée	ADJ	na	f
chaperon	NOM	na	m
résigna	VER	ind:pas:3s;	na
bise	NOM	na	f
confirmé	ADJ	na	m
résignai	VER	ind:pas:1s;	na
résignaient	VER	ind:imp:3p;	na
résignèrent	VER	ind:pas:3p;	na
gouffre	NOM	na	m
gouffres	NOM	na	m
résignée	VER	par:pas;	f
chaperons	NOM	na	m
résignées	VER	par:pas;	f
résignâmes	VER	ind:pas:1p;	na
confirmées	ADJ	na	f
résignez	VER	imp:pre:2p;ind:pre:2p;	na
doublure	NOM	na	f
bocaux	NOM	na	m
protecteur	NOM	na	m
triangle	NOM	na	m
triangles	NOM	na	m
protectrice	NOM	na	f
protectrices	NOM	na	f
protecteurs	NOM	na	m
déprimante	ADJ	na	f
déprimant	ADJ	na	m
bocal	NOM	na	m
brèche	NOM	na	f
brèches	NOM	na	f
infidèle	ADJ	na	na
déprimants	ADJ	na	m
déprimantes	ADJ	na	f
infidèles	ADJ	na	na
bûcher	NOM	na	m
bûchers	NOM	na	m
antérieur	ADJ	na	m
sanctifiai	VER	ind:pas:1s;	na
lunaires	ADJ	na	na
torse	NOM	na	m
torses	NOM	na	m
piliers	NOM	na	m
antérieures	ADJ	na	f
antérieure	ADJ	na	f
traversée	NOM	na	f
traversées	NOM	na	f
pilier	NOM	na	m
sanctifiés	VER	par:pas;	m
lunaire	ADJ	na	na
antérieurs	ADJ	na	m
sanctifiées	VER	par:pas;	f
sanctifier	VER	inf;	na
sanctifiée	VER	par:pas;	f
sanctifiait	VER	ind:imp:3s;	na
sanctifie	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;	na
entrain	NOM	na	m
sanctifiez	VER	imp:pre:2p;	na
sanctifié	VER	par:pas;	m
skierait	VER	cnd:pre:3s;	na
perturbé	ADJ	na	m
perturbés	ADJ	na	m
costards	NOM	na	m
costard	NOM	na	m
gazons	NOM	na	m
gazon	NOM	na	m
skié	VER	par:pas;	m
skiez	VER	imp:pre:2p;ind:pre:2p;	na
skies	VER	ind:pre:2s;	na
skierai	VER	ind:fut:1s;	na
skier	VER	inf;	na
skient	VER	ind:pre:3p;	na
hi	ONO	na	na
skiant	VER	par:pre;	na
skiait	VER	ind:imp:3s;	na
skiais	VER	ind:imp:1s;ind:imp:2s;	na
gomme	NOM	na	f
gommes	NOM	na	f
perturbées	ADJ	na	f
skie	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
perturbée	ADJ	na	f
excitation	NOM	na	f
excitations	NOM	na	f
guichet	NOM	na	m
créatif	ADJ	na	m
créatifs	ADJ	na	m
créative	ADJ	na	f
créatives	ADJ	na	f
tequilas	NOM	na	f
tequila	NOM	na	f
glaciaux	ADJ	na	m
glacials	ADJ	na	m
guichets	NOM	na	m
glaciales	ADJ	na	f
processions	NOM	na	f
procession	NOM	na	f
glaciale	ADJ	na	f
glacial	ADJ	na	m
digitaux	ADJ	na	m
digitales	ADJ	na	f
digitale	ADJ	na	f
digital	ADJ	na	m
poivre	NOM	na	m
amoche	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
amochait	VER	ind:imp:3s;	na
remédiez	VER	imp:pre:2p;ind:pre:2p;	na
remédions	VER	ind:pre:1p;	na
remédié	VER	par:pas;	m
poivres	NOM	na	m
étrange	NOM	na	m
étranges	NOM	na	m
remédierons	VER	ind:fut:1p;	na
remédia	VER	ind:pas:3s;	na
remédiait	VER	ind:imp:3s;	na
remédie	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
remédier	VER	inf;	na
remédiera	VER	ind:fut:3s;	na
amochés	VER	par:pas;	m
amochée	VER	par:pas;	f
remédierait	VER	cnd:pre:3s;	na
amoché	VER	par:pas;	m
amochez	VER	imp:pre:2p;ind:pre:2p;	na
amocher	VER	inf;	na
bonus	NOM	na	m
zèbre	NOM	na	m
zèbres	NOM	na	m
certaines	PRO:ind	na	f
rabaissa	VER	ind:pas:3s;	na
maçons	NOM	na	m
maçonne	NOM	na	f
exigeant	ADJ	na	m
exigeante	ADJ	na	f
exigeantes	ADJ	na	f
exigeants	ADJ	na	m
maçon	NOM	na	m
rabaissais	VER	ind:imp:1s;	na
pop-corn	NOM	na	m
levés	ADJ	na	m
levées	ADJ	na	f
incinère	VER	ind:pre:1s;ind:pre:3s;	na
incinérait	VER	ind:imp:3s;	na
incinérant	VER	par:pre;	na
rabaissaient	VER	ind:imp:3p;	na
tribord	NOM	na	m
incinérez	VER	imp:pre:2p;ind:pre:2p;	na
rabaisserait	VER	cnd:pre:3s;	na
mm	NOM	na	m
rabaissées	VER	par:pas;	f
rabaissée	VER	par:pas;	f
rabaissé	VER	par:pas;	m
rabaissez	VER	imp:pre:2p;ind:pre:2p;	na
rabaisses	VER	ind:pre:2s;	na
rabaissera	VER	ind:fut:3s;	na
rabaissant	VER	par:pre;	na
rabaisser	VER	inf;	na
fâcheux	ADJ	na	m
fâcheuses	ADJ	na	f
fâcheuse	ADJ	na	f
rabaissent	VER	ind:pre:3p;	na
rabaisse	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
rabaissait	VER	ind:imp:3s;	na
incinérer	VER	inf;	na
incinéré	VER	par:pas;	m
levé	ADJ	na	m
levée	ADJ	na	f
infanterie	NOM	na	f
incinérée	VER	par:pas;	f
infanteries	NOM	na	f
sanglots	NOM	na	m
sanglot	NOM	na	m
incinérés	VER	par:pas;	m
dentelle	NOM	na	f
dentelles	NOM	na	f
matériau	NOM	na	m
matériaux	NOM	na	m
combustions	NOM	na	f
combustion	NOM	na	f
borda	VER	ind:pas:3s;	na
bordai	VER	ind:pas:1s;	na
bordaient	VER	ind:imp:3p;	na
bordait	VER	ind:imp:3s;	na
bordant	VER	par:pre;	na
borde	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;;imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
bordent	VER	ind:pre:3p;	na
border	VER	inf;;	na
bordés	VER	par:pas;	m
bordées	VER	par:pas;	f
bordée	VER	par:pas;	f
bordé	VER	par:pas;	m
cocus	NOM	na	m
cocue	NOM	na	f
cocu	NOM	na	m
bordèrent	VER	ind:pas:3p;	na
bordez	VER	imp:pre:2p;	na
bordes	VER	ind:pre:2s;;ind:pre:2s;	na
borderiez	VER	cnd:pre:2p;	na
mares	NOM	na	f
mare	NOM	na	f
borderait	VER	cnd:pre:3s;	na
bordera	VER	ind:fut:3s;	na
rebellés	VER	par:pas;	m
rebellée	VER	par:pas;	f
marijuana	NOM	na	f
obstineras	VER	ind:fut:2s;	na
sincérité	NOM	na	f
obstinait	VER	ind:imp:3s;	na
supplice	NOM	na	m
obstinant	VER	par:pre;	na
mûri	VER	par:pas;	m
archères	NOM	na	f
obstine	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
obstinent	VER	ind:pre:3p;	na
obstiner	VER	inf;	na
obstinera	VER	ind:fut:3s;	na
obstineraient	VER	cnd:pre:3p;	na
obstinerait	VER	cnd:pre:3s;	na
obstinerez	VER	ind:fut:2p;	na
obstineriez	VER	cnd:pre:2p;	na
obstineront	VER	ind:fut:3p;	na
obstines	VER	ind:pre:2s;sub:pre:2s;	na
obstinez	VER	imp:pre:2p;ind:pre:2p;	na
obstinions	VER	ind:imp:1p;	na
obstinons	VER	ind:pre:1p;	na
obstinèrent	VER	ind:pas:3p;	na
obstiné	VER	par:pas;	m
obstinée	VER	par:pas;	f
obstinés	VER	par:pas;	m
sixièmes	ADJ	na	m
mûrie	VER	par:pas;	f
mûries	VER	par:pas;	f
supplices	NOM	na	m
mûrissent	VER	ind:pre:3p;	na
obstina	VER	ind:pas:3s;	na
obstinai	VER	ind:pas:1s;	na
obstinaient	VER	ind:imp:3p;	na
obstinais	VER	ind:imp:1s;ind:imp:2s;	na
milices	NOM	na	f
minimum	ADJ	na	na
minimums	ADJ	na	na
archer	NOM	na	m
archers	NOM	na	m
mûrit	VER	ind:pre:3s;ind:pas:3s;	na
mûrisse	VER	sub:pre:1s;sub:pre:3s;	na
mûrir	VER	inf;	na
mûrissant	VER	par:pre;	na
mûrissait	VER	ind:imp:3s;	na
rebellé	VER	par:pas;	m
mûrissaient	VER	ind:imp:3p;	na
mûris	VER	imp:pre:2s;ind:pre:1s;ind:pre:2s;par:pas;	m
mûrirez	VER	ind:fut:2p;	na
mûriraient	VER	cnd:pre:3p;	na
haltes	NOM	na	f
halte	NOM	na	f
mûrira	VER	ind:fut:3s;	na
sixième	ADJ	na	m
milice	NOM	na	f
rebella	VER	ind:pas:3s;	na
rebellez	VER	imp:pre:2p;ind:pre:2p;	na
rebellais	VER	ind:imp:1s;ind:imp:2s;	na
rebellaient	VER	ind:imp:3p;	na
rebelle	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;	na
rebellent	VER	ind:pre:3p;	na
rebeller	VER	inf;	na
rebellait	VER	ind:imp:3s;	na
rebelles	VER	ind:pre:2s;	na
rebellant	VER	par:pre;	na
patin	NOM	na	m
expos	NOM	na	f
expo	NOM	na	f
rebellât	VER	sub:imp:3s;	na
patins	NOM	na	m
rebellèrent	VER	ind:pas:3p;	na
conta	VER	ind:pas:3s;	na
entiers	NOM	na	m
entier	NOM	na	m
contée	VER	par:pas;	f
contai	VER	ind:pas:1s;	na
final	NOM	na	m
tirages	NOM	na	m
redevable	ADJ	na	na
redevables	ADJ	na	na
tirage	NOM	na	m
contais	VER	ind:imp:1s;	na
forgeron	NOM	na	m
light	ADJ	na	na
forgeronne	NOM	na	f
forgerons	NOM	na	m
contaient	VER	ind:imp:3p;	na
conté	VER	par:pas;	m
contait	VER	ind:imp:3s;	na
conterai	VER	ind:fut:1s;	na
contées	VER	par:pas;	f
contés	VER	par:pas;	m
contât	VER	sub:imp:3s;	na
sets	NOM	na	m
set	NOM	na	m
contions	VER	ind:imp:1p;	na
contez	VER	imp:pre:2p;	na
contes	VER	ind:pre:2s;	na
conterons	VER	ind:fut:1p;	na
anxieux	ADJ	na	m
anxieuses	ADJ	na	f
anxieuse	ADJ	na	f
conteras	VER	ind:fut:2s;	na
conterait	VER	cnd:pre:3s;	na
conterez	VER	ind:fut:2p;	na
finals	NOM	na	m
contera	VER	ind:fut:3s;	na
conter	VER	inf;	na
trouillard	NOM	na	m
trouillarde	NOM	na	f
trouillards	NOM	na	m
contant	VER	par:pre;	na
conte	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
content	VER	ind:pre:3p;sub:pre:3p;	na
enroulèrent	VER	ind:pas:3p;	na
enroulaient	VER	ind:imp:3p;	na
enroulera	VER	ind:fut:3s;	na
enroulerais	VER	cnd:pre:1s;	na
enroulez	VER	imp:pre:2p;ind:pre:2p;	na
enroula	VER	ind:pas:3s;	na
enroulé	VER	par:pas;	m
perquisitions	NOM	na	f
enroulée	VER	par:pas;	f
diplomates	NOM	na	na
enroulées	VER	par:pas;	f
enroulés	VER	par:pas;	m
perquisition	NOM	na	f
déguerpir	VER	inf;	na
enrouler	VER	inf;	na
diplomate	NOM	na	na
enroulant	VER	par:pre;	na
astucieux	ADJ	na	m
déguerpis	VER	imp:pre:2s;ind:pre:1s;ind:pre:2s;par:pas;	m
enroulai	VER	ind:pas:1s;	na
déguerpisse	VER	sub:pre:1s;sub:pre:3s;	na
enroulait	VER	ind:imp:3s;	na
déguerpissent	VER	ind:pre:3p;	na
enroulent	VER	ind:pre:3p;	na
déguerpissez	VER	imp:pre:2p;ind:pre:2p;	na
déguerpissiez	VER	ind:imp:2p;	na
déguerpissons	VER	imp:pre:1p;	na
déguerpit	VER	ind:pre:3s;ind:pas:3s;	na
enroulais	VER	ind:imp:1s;	na
déguerpirent	VER	ind:pas:3p;	na
enroule	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:1s;	na
déguerpi	VER	par:pas;	m
martyre	NOM	na	na
ave	NOM	na	m
mécanique	NOM	na	f
amendement	NOM	na	m
mécaniques	NOM	na	f
amendements	NOM	na	m
martyres	NOM	na	na
astucieuses	ADJ	na	f
astucieuse	ADJ	na	f
resserrés	VER	par:pas;	m
anesthésie	NOM	na	f
resserra	VER	ind:pas:3s;	na
resserrèrent	VER	ind:pas:3p;	na
resserré	VER	par:pas;	m
froisserais	VER	cnd:pre:1s;	na
resserrée	VER	par:pas;	f
resserrées	VER	par:pas;	f
anesthésies	NOM	na	f
froisser	VER	inf;	na
froissent	VER	ind:pre:3p;	na
froisse	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
froissant	VER	par:pre;	na
froissait	VER	ind:imp:3s;	na
froissera	VER	ind:fut:3s;	na
resserrez	VER	imp:pre:2p;ind:pre:2p;	na
resserrons	VER	imp:pre:1p;ind:pre:1p;	na
défenseur	NOM	na	m
froissez	VER	imp:pre:2p;ind:pre:2p;	na
froissions	VER	ind:imp:1p;	na
froissèrent	VER	ind:pas:3p;	na
froissé	VER	par:pas;	m
froissée	VER	par:pas;	f
froissées	VER	par:pas;	f
froissés	VER	par:pas;	m
défenseurs	NOM	na	m
resserrions	VER	ind:imp:1p;	na
resserrent	VER	ind:pre:3p;	na
resserrer	VER	inf;	na
resserrera	VER	ind:fut:3s;	na
resserrerai	VER	ind:fut:1s;	na
resserrerait	VER	cnd:pre:3s;	na
resserres	VER	ind:pre:2s;	na
froissaient	VER	ind:imp:3p;	na
froissais	VER	ind:imp:1s;	na
resserrant	VER	par:pre;	na
froissa	VER	ind:pas:3s;	na
masque	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
amnésies	NOM	na	f
amnésie	NOM	na	f
insu	NOM	na	m
dérangements	NOM	na	m
dérangement	NOM	na	m
partages	NOM	na	m
partage	NOM	na	m
masqua	VER	ind:pas:3s;	na
resserraient	VER	ind:imp:3p;	na
masqués	VER	par:pas;	m
masquait	VER	ind:imp:3s;	na
masquant	VER	par:pre;	na
masquaient	VER	ind:imp:3p;	na
masquent	VER	ind:pre:3p;	na
resserrait	VER	ind:imp:3s;	na
resserre	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
froisserait	VER	cnd:pre:3s;	na
masquées	VER	par:pas;	f
masquer	VER	inf;	na
masqué	VER	par:pas;	m
masquée	VER	par:pas;	f
masquons	VER	ind:pre:1p;	na
masques	VER	ind:pre:2s;	na
retenue	NOM	na	f
retenues	NOM	na	f
masqueraient	VER	cnd:pre:3p;	na
froisses	VER	ind:pre:2s;	na
pans	NOM	na	m
fane	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
fanent	VER	ind:pre:3p;	na
faner	VER	inf;	na
pan	NOM	na	m
fanera	VER	ind:fut:3s;	na
faneraient	VER	cnd:pre:3p;	na
émerge	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
fanant	VER	par:pre;	na
fanait	VER	ind:imp:3s;	na
bide	NOM	na	m
émergés	VER	par:pas;	m
émergée	VER	par:pas;	f
éruption	NOM	na	f
éruptions	NOM	na	f
émergé	VER	par:pas;	m
ironique	ADJ	na	na
ironiques	ADJ	na	na
scout	NOM	na	m
scoute	NOM	na	f
scouts	NOM	na	m
delà	ADV	na	na
dedans	NOM	na	m
alcoolique	ADJ	na	na
alcooliques	ADJ	na	na
respiratoire	ADJ	na	na
respiratoires	ADJ	na	na
émergèrent	VER	ind:pas:3p;	na
émergions	VER	ind:imp:1p;	na
faneras	VER	ind:fut:2s;	na
fanaient	VER	ind:imp:3p;	na
fanerait	VER	cnd:pre:3s;	na
fanez	VER	imp:pre:2p;ind:pre:2p;	na
fanerions	VER	cnd:pre:1p;	na
hypnotisa	VER	ind:pas:3s;	na
puériles	ADJ	na	f
puérile	ADJ	na	f
puéril	ADJ	na	m
tige	NOM	na	f
tiges	NOM	na	f
émergeait	VER	ind:imp:3s;	na
émergeais	VER	ind:imp:1s;	na
émergeaient	VER	ind:imp:3p;	na
émergeai	VER	ind:pas:1s;	na
provenances	NOM	na	f
provenance	NOM	na	f
hypnotisaient	VER	ind:imp:3p;	na
émergeant	VER	par:pre;	na
faneront	VER	ind:fut:3p;	na
hypnotisais	VER	ind:imp:1s;	na
hypnotisait	VER	ind:imp:3s;	na
hypnotisant	VER	par:pre;	na
hypnotise	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
hypnotisent	VER	ind:pre:3p;	na
hypnotiser	VER	inf;;	na
hypnotisé	VER	par:pas;	m
hypnotisée	VER	par:pas;	f
hypnotisées	VER	par:pas;	f
hypnotisés	VER	par:pas;	m
puérils	ADJ	na	m
bides	NOM	na	m
émergent	VER	ind:pre:3p;sub:pre:3p;	na
émergerons	VER	ind:fut:1p;	na
labeur	NOM	na	m
labeurs	NOM	na	m
obsédés	NOM	na	m
obsédé	NOM	na	m
émergeons	VER	ind:pre:1p;	na
fanées	VER	par:pas;	f
émerges	VER	ind:pre:2s;	na
émergeront	VER	ind:fut:3p;	na
émergeât	VER	sub:imp:3s;	na
émergeras	VER	ind:fut:2s;	na
fanée	VER	par:pas;	f
fané	VER	par:pas;	m
émergea	VER	ind:pas:3s;	na
émergerait	VER	cnd:pre:3s;	na
fanes	VER	ind:pre:2s;	na
émergera	VER	ind:fut:3s;	na
émerger	VER	inf;	na
fanés	VER	par:pas;	m
décapiterait	VER	cnd:pre:3s;	na
décapitant	VER	par:pre;	na
décapite	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
décapitent	VER	ind:pre:3p;	na
décapiter	VER	inf;	na
décapitera	VER	ind:fut:3s;	na
décapiterai	VER	ind:fut:1s;	na
décapitèrent	VER	ind:pas:3p;	na
contrebande	NOM	na	f
décapiteront	VER	ind:fut:3p;	na
décapitez	VER	imp:pre:2p;ind:pre:2p;	na
décapitons	VER	imp:pre:1p;	na
décapitât	VER	sub:imp:3s;	na
redemandé	VER	par:pas;	m
décapité	VER	par:pas;	m
décapitée	VER	par:pas;	f
décapitées	VER	par:pas;	f
décapités	VER	par:pas;	m
décapitait	VER	ind:imp:3s;	na
redemanderont	VER	ind:fut:3p;	na
décapitais	VER	ind:imp:1s;	na
redemandait	VER	ind:imp:3s;	na
mi-chemin	NOM	na	m
difficilement	ADV	na	na
actionnaire	NOM	na	na
sceaux	NOM	na	m
sceau	NOM	na	m
redemanda	VER	ind:pas:3s;	na
actionnaires	NOM	na	na
redemandaient	VER	ind:imp:3p;	na
redemandais	VER	ind:imp:1s;ind:imp:2s;	na
redemandions	VER	ind:imp:1p;	na
décapita	VER	ind:pas:3s;	na
redemandant	VER	par:pre;	na
redemande	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
redemandent	VER	ind:pre:3p;	na
redemander	VER	inf;	na
redemanderai	VER	ind:fut:1s;	na
redemanderait	VER	cnd:pre:3s;	na
redemanderas	VER	ind:fut:2s;	na
redemanderez	VER	ind:fut:2p;	na
redemandes	VER	ind:pre:2s;	na
redemandez	VER	imp:pre:2p;ind:pre:2p;	na
décapitaient	VER	ind:imp:3p;	na
redemandai	VER	ind:pas:1s;	na
longuement	ADV	na	na
automobiles	NOM	na	f
automobile	NOM	na	f
nounours	NOM	na	m
teignent	VER	ind:pre:3p;	na
teindre	VER	inf;	na
différât	VER	sub:imp:3s;	na
teignait	VER	ind:imp:3s;	na
pharmaciens	NOM	na	m
teints	VER	par:pas;	m
teint	VER	ind:pre:3s;par:pas;	m
teins	VER	imp:pre:2s;ind:pre:1s;ind:pre:2s;	na
pharmacienne	NOM	na	f
différées	VER	par:pas;	f
pharmacien	NOM	na	m
différèrent	VER	ind:pas:3p;	na
voyeurs	NOM	na	m
différé	VER	par:pas;	m
différée	VER	par:pas;	f
teindrait	VER	cnd:pre:3s;	na
teindrai	VER	ind:fut:1s;	na
teindra	VER	ind:fut:3s;	na
teignais	VER	ind:imp:1s;	na
teignit	VER	ind:pas:3s;	na
teigne	VER	sub:pre:1s;sub:pre:3s;	na
voyeur	NOM	na	m
teignant	VER	par:pre;	na
voyeuse	NOM	na	f
différant	VER	par:pre;	na
diffère	VER	ind:pre:1s;ind:pre:3s;	na
diffèrent	VER	ind:pre:3p;	na
différa	VER	ind:pas:3s;	na
différaient	VER	ind:imp:3p;	na
différais	VER	ind:imp:1s;	na
différait	VER	ind:imp:3s;	na
différons	VER	ind:pre:1p;	na
extra-terrestre	NOM	na	na
extra-terrestres	NOM	na	na
différer	VER	inf;	na
différera	VER	ind:fut:3s;	na
différerais	VER	cnd:pre:1s;	na
différerait	VER	cnd:pre:3s;	na
différeront	VER	ind:fut:3p;	na
différez	VER	imp:pre:2p;ind:pre:2p;	na
différions	VER	ind:imp:1p;	na
consommation	NOM	na	f
consommations	NOM	na	f
handicap	NOM	na	m
handicaps	NOM	na	m
recoucherais	VER	cnd:pre:1s;cnd:pre:2s;	na
recoucher	VER	inf;	na
recoucheriez	VER	cnd:pre:2p;	na
dégradés	VER	par:pas;	m
recouchai	VER	ind:pas:1s;	na
sucré	ADJ	na	m
recouche	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
recouchant	VER	par:pre;	na
recouchait	VER	ind:imp:3s;	na
recouchais	VER	ind:imp:1s;	na
recouchez	VER	imp:pre:2p;	na
recoucha	VER	ind:pas:3s;	na
caractéristique	NOM	na	f
caractéristiques	NOM	na	f
adultères	NOM	na	m
adultère	NOM	na	m
traie	VER	sub:pre:1s;	na
dégradées	VER	par:pas;	f
république	NOM	na	f
recouchèrent	VER	ind:pas:3p;	na
recouché	VER	par:pas;	m
dégrader	VER	inf;	na
simulations	NOM	na	f
simulation	NOM	na	f
dégrades	VER	ind:pre:2s;	na
dégradez	VER	imp:pre:2p;ind:pre:2p;	na
recouchés	VER	par:pas;	m
dégradant	VER	par:pre;	na
dégradait	VER	ind:imp:3s;	na
dégradaient	VER	ind:imp:3p;	na
trairait	VER	cnd:pre:3s;	na
dégrada	VER	ind:pas:3s;	na
dégradé	VER	par:pas;	m
recouchées	VER	par:pas;	f
recouchée	VER	par:pas;	f
dégradée	VER	par:pas;	f
traira	VER	ind:fut:3s;	na
dégrade	VER	ind:pre:1s;ind:pre:3s;	na
traire	VER	inf;	na
sucrées	ADJ	na	f
dégradent	VER	ind:pre:3p;	na
harcèlement	NOM	na	m
harcèlements	NOM	na	m
trais	VER	ind:pre:1s;ind:pre:2s;	na
magnum	NOM	na	m
insomnie	NOM	na	f
insomnies	NOM	na	f
trayait	VER	ind:imp:3s;	na
trayant	VER	par:pre;	na
magnums	NOM	na	m
sucrée	ADJ	na	f
more	ADJ	na	na
mores	ADJ	na	na
sucrés	ADJ	na	m
dix-sept	ADJ:num	na	na
dures	NOM	na	f
dure	NOM	na	f
traits	VER	par:pas;	m
trait	VER	ind:pre:3s;par:pas;	m
républiques	NOM	na	f
giclée	VER	par:pas;	f
giclé	VER	par:pas;	m
aurores	NOM	na	f
aurore	NOM	na	f
hippie	NOM	na	na
hippies	NOM	na	na
giclèrent	VER	ind:pas:3p;	na
giclez	VER	imp:pre:2p;	na
gicles	VER	ind:pre:2s;	na
giclant	VER	par:pre;	na
gicle	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
gicleront	VER	ind:fut:3p;	na
démocrates	NOM	na	na
giclent	VER	ind:pre:3p;	na
gicler	VER	inf;	na
giclera	VER	ind:fut:3s;	na
démocrate	NOM	na	na
rogne	NOM	na	f
rognes	NOM	na	f
trie	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	na
trient	VER	ind:pre:3p;	na
complotes	VER	ind:pre:2s;	na
comploter	VER	inf;;	na
comploterait	VER	cnd:pre:3s;	na
complotez	VER	imp:pre:2p;ind:pre:2p;	na
complotiez	VER	ind:imp:2p;	na
complotons	VER	ind:pre:1p;	na
complotèrent	VER	ind:pas:3p;	na
comploté	VER	par:pas;	m
triez	VER	imp:pre:2p;ind:pre:2p;	na
trièrent	VER	ind:pas:3p;	na
trié	VER	par:pas;	m
trouduc	NOM	na	m
giclaient	VER	ind:imp:3p;	na
trier	VER	inf;	na
triée	VER	par:pas;	f
triées	VER	par:pas;	f
triés	VER	par:pas;	m
gicla	VER	ind:pas:3s;	na
transition	NOM	na	f
comploteraient	VER	cnd:pre:3p;	na
transitions	NOM	na	f
complotent	VER	ind:pre:3p;	na
complotai	VER	ind:pas:1s;	na
triera	VER	ind:fut:3s;	na
triant	VER	par:pre;	na
triait	VER	ind:imp:3s;	na
complote	VER	ind:pre:1s;ind:pre:3s;	na
giclais	VER	ind:imp:1s;	na
triais	VER	ind:imp:1s;ind:imp:2s;	na
triaient	VER	ind:imp:3p;	na
giclait	VER	ind:imp:3s;	na
complotaient	VER	ind:imp:3p;	na
complotait	VER	ind:imp:3s;	na
tria	VER	ind:pas:3s;	na
trierait	VER	cnd:pre:3s;	na
complotais	VER	ind:imp:2s;	na
complotant	VER	par:pre;	na
cachot	NOM	na	m
frimais	VER	ind:imp:1s;ind:imp:2s;	na
thérapeute	NOM	na	na
thérapeutes	NOM	na	na
frimaient	VER	ind:imp:3p;	na
fabricants	NOM	na	m
frima	VER	ind:pas:3s;	na
cachots	NOM	na	m
punchs	NOM	na	m
punch	NOM	na	m
immortalité	NOM	na	f
terriens	NOM	na	m
fabricantes	NOM	na	f
terrien	NOM	na	m
suédoises	ADJ	na	f
suédoise	ADJ	na	f
suédois	ADJ	na	m
chevaucha	VER	ind:pas:3s;	na
terriennes	NOM	na	f
terrienne	NOM	na	f
mulets	NOM	na	m
fabricante	NOM	na	f
mulet	NOM	na	m
trompe	NOM	na	f
trompes	NOM	na	f
extases	NOM	na	f
extase	NOM	na	f
fabricant	NOM	na	m
frimait	VER	ind:imp:3s;	na
chevaucheraient	VER	cnd:pre:3p;	na
chevauchaient	VER	ind:imp:3p;	na
frimés	VER	par:pas;	m
frimé	VER	par:pas;	m
excursion	NOM	na	f
